"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.988478542E0,-5.457088724E-2,9.808500111E-2,3.871430829E-2,1.187326697E-1
2.998439542E0,-7.473075390E-2,1.053253338E-1,2.829468995E-2,1.322070384E-1
3.008401542E0,-9.500893205E-2,1.104072779E-1,1.713630930E-2,1.466632786E-1
3.018363542E0,-1.100896150E-1,1.198769435E-1,1.223210059E-2,1.632171229E-1
3.028324542E0,-1.153660864E-1,1.270330101E-1,1.495731249E-2,1.722510979E-1
3.038286542E0,-1.218386367E-1,1.383138895E-1,1.857308671E-2,1.852575099E-1
3.048247542E0,-1.124492884E-1,1.439389437E-1,2.931814268E-2,1.849940958E-1
3.058209542E0,-1.001864970E-1,1.459911764E-1,4.437219352E-2,1.825367067E-1
3.068171542E0,-7.803490758E-2,1.440399289E-1,5.749597400E-2,1.736166321E-1
3.078132542E0,-4.698485136E-2,1.294218302E-1,7.182431221E-2,1.552942955E-1
3.088094542E0,-1.580304094E-2,1.172352135E-1,7.903829217E-2,1.422704573E-1
3.098055542E0,1.159662381E-2,9.681089967E-2,8.478565514E-2,1.292108327E-1
3.108017542E0,3.112598695E-2,7.393003255E-2,8.632311225E-2,1.178395370E-1
3.117979542E0,3.483523428E-2,5.346097797E-2,9.157672524E-2,1.116148123E-1
3.127940542E0,3.080397658E-2,3.864530474E-2,9.979817271E-2,1.113643562E-1
3.137902542E0,1.398771349E-2,3.428837284E-2,1.084968597E-1,1.146425628E-1
3.147863542E0,-1.476839464E-2,2.853187919E-2,1.146985516E-1,1.191131032E-1
3.157825542E0,-3.881460801E-2,2.543062717E-2,1.197151467E-1,1.283939521E-1
3.167787542E0,-7.084381580E-2,2.316536754E-2,1.227367744E-1,1.435959480E-1
3.177748542E0,-8.566350490E-2,1.717858016E-2,1.265416294E-1,1.537729614E-1
3.187710542E0,-9.662209451E-2,3.738678060E-5,1.228962839E-1,1.563308259E-1
3.197672542E0,-9.378422797E-2,-1.212234050E-2,1.179222912E-1,1.511558775E-1
3.207633542E0,-8.631496876E-2,-2.997150086E-2,1.164636984E-1,1.480282330E-1
3.217595542E0,-7.217597961E-2,-5.383155495E-2,1.094822213E-1,1.417517729E-1
3.227556542E0,-5.369596183E-2,-7.282708585E-2,1.048813388E-1,1.385176378E-1
3.237518542E0,-3.259893507E-2,-8.566139638E-2,9.975714982E-2,1.354697543E-1
3.247480542E0,-1.539509650E-2,-8.809065819E-2,8.968934417E-2,1.266536676E-1
3.257441542E0,-3.149615601E-3,-8.635028452E-2,8.624747396E-2,1.220857014E-1
3.267403542E0,-1.264341408E-3,-7.101807743E-2,8.539126068E-2,1.110712982E-1
3.277364542E0,-7.555526681E-3,-4.454598948E-2,8.455316722E-2,9.586797823E-2
3.287326542E0,-1.532223634E-2,-2.422548831E-2,8.046680689E-2,8.541985847E-2
3.297288542E0,-2.111274749E-2,-3.507692367E-3,7.743160427E-2,8.033495722E-2
3.307249542E0,-1.952887513E-2,6.361692213E-3,6.842266768E-2,7.143885178E-2
3.317211542E0,-1.652962342E-2,1.245340705E-2,5.832689255E-2,6.188975838E-2
3.327172542E0,-8.493502624E-3,6.599803455E-3,4.107786715E-2,4.246278561E-2
3.337134542E0,1.473643817E-3,-9.452399798E-3,2.266184241E-2,2.459834525E-2
3.347096542E0,9.579224512E-3,-1.988087967E-2,3.683080897E-3,2.237355590E-2
3.357057542E0,9.298261255E-3,-2.316855080E-2,-9.325396270E-3,2.664962334E-2
3.367019542E0,3.207851434E-3,-2.261969820E-2,-2.286490798E-2,3.232251652E-2
3.376980542E0,-6.404295564E-3,-2.407777868E-2,-3.350876272E-2,4.175633613E-2
3.386942542E0,-1.684758626E-2,-1.866599359E-2,-4.553052783E-2,5.201239702E-2
3.396904542E0,-2.384078130E-2,-1.619218290E-2,-5.254556239E-2,5.993000723E-2
3.406865542E0,-3.240629286E-2,-1.908265613E-2,-6.106847525E-2,7.171941335E-2
3.416827542E0,-3.639437258E-2,-2.436903119E-2,-6.483870745E-2,7.824613741E-2
3.426788542E0,-3.864924610E-2,-2.756080590E-2,-6.554844230E-2,8.093182646E-2
3.436750542E0,-3.733523935E-2,-2.966097556E-2,-6.034755707E-2,7.691242561E-2
3.446712542E0,-3.094745241E-2,-3.168226779E-2,-5.616586655E-2,7.152702614E-2
3.456673542E0,-1.776454039E-2,-3.683548421E-2,-4.706504941E-2,6.235022589E-2
3.466635542E0,-8.935438236E-4,-3.495240957E-2,-3.983429819E-2,5.300227040E-2
3.476596542E0,1.985088363E-2,-3.625815362E-2,-3.146158531E-2,5.194749883E-2
3.486558542E0,3.781185299E-2,-3.734888881E-2,-1.803367399E-2,5.612387299E-2
3.496520542E0,5.497885495E-2,-3.842400759E-2,-1.244715974E-2,6.822030957E-2
3.506481542E0,7.127202302E-2,-4.033170640E-2,-7.133340463E-3,8.220238654E-2
3.516443542E0,7.926283777E-2,-4.199777544E-2,-3.312236629E-3,8.976291831E-2
3.526404542E0,8.024897426E-2,-5.442827940E-2,-3.596402705E-3,9.703231205E-2
3.536366542E0,7.303021103E-2,-4.961541295E-2,-6.582871079E-3,8.853493727E-2
3.546328542E0,6.208309904E-2,-4.169446975E-2,-2.202734165E-2,7.796116837E-2
3.556289542E0,4.398505762E-2,-3.318326920E-2,-2.762637101E-2,6.163628010E-2
3.566251542E0,2.145916596E-2,-2.411201224E-2,-3.425843641E-2,4.706936799E-2
3.576212542E0,1.720348606E-3,-3.225569427E-2,-4.242555052E-2,5.332276014E-2
3.586174542E0,-1.129223034E-2,-3.972871974E-2,-4.906055331E-2,6.413129914E-2
3.596136542E0,-1.734426431E-2,-4.704788327E-2,-5.805298686E-2,7.671033899E-2
3.606097542E0,-2.117069438E-2,-6.200845540E-2,-6.880283356E-2,9.501092962E-2
3.616059542E0,-1.982659847E-2,-7.956214994E-2,-7.898969203E-2,1.138534196E-1
3.626021542E0,-1.089490578E-2,-9.627866745E-2,-8.350507170E-2,1.279116014E-1
3.635982542E0,-2.222322160E-3,-1.003953815E-1,-8.051966876E-2,1.287151444E-1
3.645944542E0,6.899369881E-3,-1.038159952E-1,-7.828103751E-2,1.302047733E-1
3.655905542E0,7.969960570E-3,-1.080738604E-1,-6.591731310E-2,1.268407338E-1
3.665867542E0,1.704918034E-2,-1.125622988E-1,-5.277726427E-2,1.254846018E-1
3.675829542E0,2.164073661E-2,-1.078599542E-1,-3.658151627E-2,1.159323015E-1
3.685790542E0,2.344751172E-2,-1.018507257E-1,-2.268460393E-2,1.069483398E-1
3.695752542E0,2.970381081E-2,-8.785501868E-2,-9.835915640E-3,9.326074158E-2
3.705713542E0,3.425927088E-2,-8.904583752E-2,-1.691445708E-3,9.542389538E-2
3.715675542E0,4.122796282E-2,-1.043845788E-1,5.006404594E-3,1.123429984E-1
3.725637542E0,4.461734369E-2,-1.234800965E-1,2.459362149E-3,1.313167546E-1
3.735598542E0,4.191689938E-2,-1.446636766E-1,5.177916959E-3,1.507030743E-1
3.745560542E0,3.518200293E-2,-1.727218628E-1,6.452232599E-3,1.763866393E-1
3.755521542E0,1.938599721E-2,-1.976461262E-1,1.627024263E-2,1.992599530E-1
3.765483542E0,3.516276367E-3,-2.139407247E-1,2.191748284E-2,2.150892232E-1
3.775445542E0,-1.817836799E-2,-2.165716588E-1,3.485858440E-2,2.201110115E-1
3.785406542E0,-3.310836479E-2,-2.078920305E-1,4.334580898E-2,2.149281724E-1
3.795368542E0,-4.854644090E-2,-1.966497600E-1,5.660462379E-2,2.103139759E-1
3.805329542E0,-5.630522221E-2,-1.763442308E-1,6.806527078E-2,1.972319621E-1
3.815291542E0,-5.238771066E-2,-1.188886613E-1,7.054892927E-2,1.478382137E-1
3.825253542E0,-4.917226732E-2,-7.500008494E-2,7.479427010E-2,1.167780264E-1
3.835214542E0,-4.021552578E-2,-4.721665382E-2,8.587009460E-2,1.059262671E-1
3.845176542E0,-1.848202385E-2,-2.029531449E-2,8.892340958E-2,9.306372960E-2
3.855137542E0,5.664591677E-3,2.284336649E-2,8.838225901E-2,9.146218180E-2
3.865099542E0,3.385130316E-2,8.732549101E-2,7.443075627E-2,1.196310561E-1
3.875061542E0,6.429070234E-2,1.483105421E-1,5.905579776E-2,1.720956088E-1
3.885022542E0,9.064649045E-2,1.972699165E-1,3.643490747E-2,2.201356597E-1
3.894984500E0,1.087455973E-1,2.348929197E-1,1.436609030E-2,2.592424988E-1
3.904946500E0,1.153300479E-1,2.625171542E-1,-2.588547394E-2,2.878998680E-1
3.914907500E0,1.103075966E-1,2.810226679E-1,-6.420782954E-2,3.086489124E-1
3.924869500E0,9.126359969E-2,2.724436224E-1,-1.067281067E-1,3.065052377E-1
3.934830500E0,5.251220614E-2,2.492541671E-1,-1.281468570E-1,2.851434526E-1
3.944792500E0,-9.816745296E-5,2.009694278E-1,-1.421595961E-1,2.461667551E-1
3.954754500E0,-6.298046559E-2,1.285375655E-1,-1.457306296E-1,2.042690901E-1
3.964715500E0,-1.278297156E-1,4.991853982E-2,-1.373589784E-1,1.941643267E-1
3.974677500E0,-1.899189204E-1,-3.038375638E-2,-1.081494391E-1,2.206550932E-1
3.984638500E0,-2.461867929E-1,-1.065356359E-1,-5.823940784E-2,2.744988293E-1
3.994600500E0,-2.815141678E-1,-1.549742818E-1,1.410337165E-3,3.213553232E-1
4.004562500E0,-2.897252440E-1,-1.866300553E-1,6.928765774E-2,3.515284826E-1
4.014523500E0,-2.673994303E-1,-1.970800310E-1,1.400574297E-1,3.604983739E-1
4.024485500E0,-2.189923227E-1,-1.997620314E-1,2.140062302E-1,3.655970093E-1
4.034446500E0,-1.466345042E-1,-1.907136738E-1,2.901412249E-1,3.769022600E-1
4.044408500E0,-6.086197123E-2,-1.715248674E-1,3.543921113E-1,3.983951910E-1
4.054370500E0,3.477054462E-2,-1.482075602E-1,4.055538177E-1,4.331839918E-1
4.064331500E0,1.293386519E-1,-1.300789267E-1,4.410779774E-1,4.777015765E-1
4.074293500E0,2.119272649E-1,-1.277984530E-1,4.558196366E-1,5.186686334E-1
4.084254500E0,2.700018585E-1,-1.236196980E-1,4.439778924E-1,5.341340677E-1
4.094216500E0,2.925047576E-1,-9.453504533E-2,4.294191897E-1,5.281067586E-1
4.104178500E0,2.683209181E-1,-6.345201284E-2,4.092918336E-1,4.934998258E-1
4.114139500E0,2.129063755E-1,-2.744527347E-2,3.802742958E-1,4.366817008E-1
4.124101500E0,1.352297962E-1,5.095988512E-3,3.401798904E-1,3.661084876E-1
4.134062500E0,4.011420533E-2,3.397850320E-2,2.879084349E-1,2.926686779E-1
4.144024500E0,-5.465048552E-2,4.317037761E-2,2.293718755E-1,2.397119404E-1
4.153986500E0,-1.410908252E-1,2.659539692E-2,1.689532697E-1,2.217186132E-1
4.163947500E0,-2.138587087E-1,-1.173818950E-3,1.147059947E-1,2.426816647E-1
4.173909500E0,-2.673808038E-1,8.035125211E-3,7.670082152E-2,2.782805662E-1
4.183871500E0,-2.972290218E-1,-3.192974627E-2,3.972496837E-2,3.015670294E-1
4.193832500E0,-2.965672016E-1,-4.095652699E-2,1.697358303E-2,2.998627097E-1
4.203794500E0,-2.735730708E-1,-4.447449371E-2,-8.249746636E-3,2.772873310E-1
4.213755500E0,-2.281944007E-1,-1.535735466E-2,-2.646097541E-2,2.302362180E-1
4.223717500E0,-1.706113666E-1,1.232388057E-2,-3.730510175E-2,1.750765178E-1
4.233679500E0,-1.036499143E-1,4.420937598E-2,-3.264110908E-2,1.173167322E-1
4.243640500E0,-4.876988009E-2,7.758180797E-2,-1.540833618E-2,9.292392026E-2
4.253602500E0,2.402741229E-4,9.207393229E-2,7.179263979E-3,9.235371444E-2
4.263563500E0,4.146254435E-2,9.500713646E-2,3.313469887E-2,1.088274176E-1
4.273525500E0,7.062921673E-2,7.686568052E-2,5.199866742E-2,1.166219555E-1
4.283487500E0,9.544057399E-2,6.960210204E-2,7.097822428E-2,1.378087954E-1
4.293448500E0,1.058282331E-1,4.994345456E-2,7.414605469E-2,1.385337540E-1
4.303410500E0,1.046725735E-1,5.235109478E-2,7.346800715E-2,1.381829687E-1
4.313371500E0,8.819905668E-2,4.956036806E-2,6.106299907E-2,1.181693426E-1
4.323333500E0,6.211763993E-2,5.894994736E-2,4.226882011E-2,9.550052689E-2
4.333295500E0,1.770783029E-2,6.092841178E-2,2.756950445E-2,6.918031651E-2
4.343256500E0,-2.386840060E-2,6.379900873E-2,1.824418083E-2,7.051853796E-2
4.353218500E0,-6.899885833E-2,5.081396550E-2,6.231725216E-3,8.591702940E-2
4.363180500E0,-9.940106422E-2,3.932109475E-2,-7.870797999E-3,1.071852113E-1
4.373141500E0,-1.216429844E-1,4.123271257E-2,-2.058925666E-2,1.300810122E-1
4.383103500E0,-1.282135695E-1,5.537983775E-2,-3.998132050E-2,1.452726809E-1
4.393064500E0,-1.190805286E-1,9.385745227E-2,-5.506200716E-2,1.613109366E-1
4.403026500E0,-9.200239182E-2,1.523460597E-1,-7.700084895E-2,1.939146532E-1
4.412988500E0,-4.909620434E-2,2.235318273E-1,-1.048705652E-1,2.517434221E-1
4.422949500E0,2.450587461E-3,2.788491845E-1,-1.411803663E-1,3.125616242E-1
4.432911500E0,6.173734367E-2,3.160697818E-1,-1.830010414E-1,3.704065168E-1
4.442872500E0,1.150825322E-1,3.153289557E-1,-2.272239029E-1,4.053480499E-1
4.452834500E0,1.516157836E-1,2.811821699E-1,-2.672924995E-1,4.165285570E-1
4.462796500E0,1.604347229E-1,2.180087715E-1,-2.957182825E-1,4.008945340E-1
4.472757500E0,1.425252408E-1,1.681360155E-1,-2.970008552E-1,3.698549337E-1
4.482719500E0,1.014083996E-1,8.210257441E-2,-2.956524789E-1,3.231638664E-1
4.492680500E0,5.137772486E-2,1.129631139E-2,-2.821920812E-1,2.870533887E-1
4.502642500E0,-1.796206832E-2,-3.624159843E-2,-2.624434233E-1,2.655421620E-1
4.512604500E0,-8.414322138E-2,-4.557491466E-2,-2.465057224E-1,2.644281107E-1
4.522565500E0,-1.385416836E-1,-6.191416085E-2,-2.297208756E-1,2.753158951E-1
4.532527500E0,-1.746522933E-1,-7.857862115E-2,-2.089349031E-1,2.834286807E-1
4.542489500E0,-1.815747470E-1,-8.098045737E-2,-1.967626661E-1,2.797190912E-1
4.552450500E0,-1.605094075E-1,-7.357952744E-2,-1.882314980E-1,2.580858648E-1
4.562412500E0,-1.067867130E-1,-7.381175458E-2,-1.910456568E-1,2.309762329E-1
4.572373500E0,-3.621720895E-2,-9.345629811E-2,-2.051638812E-1,2.283374346E-1
4.582335500E0,5.409140512E-2,-1.172907650E-1,-2.273213863E-1,2.614536601E-1
4.592297500E0,1.399314851E-1,-1.496191323E-1,-2.545125186E-1,3.267159736E-1
4.602258500E0,2.043611854E-1,-1.738016754E-1,-2.764969170E-1,3.852545413E-1
4.612220500E0,2.438763678E-1,-1.930033416E-1,-3.032813966E-1,4.344025531E-1
4.622181500E0,2.474492937E-1,-2.108161449E-1,-3.221794367E-1,4.576835035E-1
4.632143500E0,2.172911316E-1,-2.249633819E-1,-3.426439762E-1,4.639276382E-1
4.642105500E0,1.538828760E-1,-2.317573428E-1,-3.593734205E-1,4.544674475E-1
4.652066500E0,6.456045806E-2,-2.211337239E-1,-3.607678413E-1,4.280439369E-1
4.662028500E0,-3.366177529E-2,-1.845308542E-1,-3.662153482E-1,4.114589075E-1
4.671989500E0,-1.274447292E-1,-1.167949587E-1,-3.655452728E-1,4.043594538E-1
4.681951500E0,-1.984806210E-1,-5.617935210E-2,-3.743806183E-1,4.274476856E-1
4.691913500E0,-2.307599932E-1,-3.403543308E-2,-3.784062564E-1,4.445220805E-1
4.701874500E0,-2.347300053E-1,-2.566666901E-2,-3.895100057E-1,4.554942347E-1
4.711836500E0,-1.985594928E-1,-1.391839981E-2,-3.953377903E-1,4.426189811E-1
4.721798500E0,-1.428431422E-1,9.975577705E-3,-3.890255988E-1,4.145414236E-1
4.731759500E0,-6.763999164E-2,7.194333524E-2,-3.631087840E-1,3.762964270E-1
4.741721500E0,1.838179864E-2,6.531988829E-2,-3.427662253E-1,3.494184648E-1
4.751682500E0,1.034479514E-1,5.997492746E-2,-3.103406429E-1,3.325804943E-1
4.761644500E0,1.717731357E-1,4.008467495E-2,-2.673859596E-1,3.203249018E-1
4.771606500E0,2.218480259E-1,4.099839926E-2,-2.189017981E-1,3.143491889E-1
4.781567500E0,2.473853379E-1,5.533756316E-2,-1.698386371E-1,3.051342557E-1
4.791529500E0,2.517015338E-1,8.697671443E-2,-1.232322603E-1,2.934361957E-1
4.801490500E0,2.375431955E-1,1.082132235E-1,-9.101146460E-2,2.764415999E-1
4.811452500E0,2.096772045E-1,1.087644920E-1,-7.020898163E-2,2.464214802E-1
4.821414500E0,1.707557291E-1,1.045505777E-1,-5.891372636E-2,2.087083359E-1
4.831375500E0,1.248553544E-1,9.809853137E-2,-5.953344330E-2,1.695771572E-1
4.841337500E0,7.626712322E-2,9.769726545E-2,-6.863215566E-2,1.416749891E-1
4.851298500E0,3.415935487E-2,9.157119691E-2,-8.033062518E-2,1.265114816E-1
4.861260500E0,-9.314116091E-3,7.787623256E-2,-9.050014615E-2,1.197569907E-1
4.871222500E0,-4.371123761E-2,6.053958833E-2,-9.619638324E-2,1.217762629E-1
4.881183500E0,-6.883251667E-2,3.984218091E-2,-9.741904587E-2,1.257608255E-1
4.891145250E0,-7.826090604E-2,1.518423669E-2,-9.762997180E-2,1.260434126E-1
4.901107250E0,-6.498610973E-2,-1.398350298E-2,-9.479636699E-2,1.157803265E-1
4.911068250E0,-3.909432516E-2,-3.009802289E-2,-9.998713434E-2,1.114974631E-1
4.921030250E0,-2.230775775E-3,-2.867262624E-2,-8.615253121E-2,9.082595713E-2
4.930991250E0,2.881182916E-2,-2.524567209E-2,-6.629840285E-2,7.656986143E-2
4.940953250E0,5.732742324E-2,-2.209970355E-2,-4.097468406E-2,7.384954358E-2
4.950915250E0,8.417288959E-2,-2.293833345E-2,-1.735857129E-2,8.895258558E-2
4.960876250E0,1.041913703E-1,-3.418038040E-2,5.055405200E-3,1.097711127E-1
4.970838250E0,1.150197834E-1,-3.675619513E-2,2.271695621E-2,1.228683383E-1
4.980799250E0,1.260690838E-1,-1.359724719E-2,3.743090481E-2,1.322095748E-1
4.990761250E0,1.250043511E-1,-2.606536821E-2,4.823933914E-2,1.365010076E-1
5.000723250E0,1.128760427E-1,-1.908602193E-2,5.779343471E-2,1.282394571E-1
5.010684250E0,9.174838662E-2,-7.675175555E-3,6.045899168E-2,1.101451971E-1
5.020646250E0,6.813707948E-2,-1.064334158E-2,5.360695720E-2,8.734785733E-2
5.030608250E0,4.498968273E-2,-2.204992622E-2,4.188185930E-2,6.530207453E-2
5.040569250E0,2.212756872E-2,-2.864030562E-2,2.951253392E-2,4.669995784E-2
5.050531250E0,-6.792113418E-4,-2.689353935E-2,1.599646173E-2,3.129873121E-2
5.060492250E0,-2.666258626E-2,-3.890250623E-2,2.052951604E-3,4.720712984E-2
5.070454250E0,-4.228122532E-2,-4.276994616E-2,-3.314384259E-3,6.023251159E-2
5.080416250E0,-5.618796125E-2,-4.092914611E-2,-1.086657494E-2,7.035882633E-2
5.090377250E0,-6.360273808E-2,-3.053323366E-2,-1.409858651E-2,7.194690258E-2
5.100339250E0,-6.233867258E-2,-1.395936497E-2,-1.089746132E-2,6.480531330E-2
5.110300250E0,-5.836709589E-2,6.674807519E-3,-1.068094745E-2,5.971058178E-2
5.120262250E0,-4.551468045E-2,1.838605851E-2,5.216393620E-4,4.909078723E-2
5.130224250E0,-3.114133514E-2,3.088427335E-2,1.267630793E-2,4.565424271E-2
5.140185250E0,-1.276208553E-2,4.107190669E-2,2.937352657E-2,5.208240019E-2
5.150147250E0,1.718053594E-3,4.578276724E-2,4.361637682E-2,6.325663452E-2
5.160109250E0,1.625904441E-2,4.663600028E-2,5.833407864E-2,7.643387847E-2
5.170070250E0,2.551752515E-2,4.536779970E-2,7.490825653E-2,9.121747769E-2
5.180032250E0,2.892108448E-2,4.310513288E-2,8.049821854E-2,9.578332211E-2
5.189993250E0,2.700067870E-2,4.152534530E-2,8.991329372E-2,1.026537449E-1
5.199955250E0,1.947308145E-2,3.954351693E-2,9.702740610E-2,1.065702030E-1
5.209917250E0,8.329351433E-3,4.327380657E-2,1.020029932E-1,1.111153052E-1
5.219878250E0,-4.777129740E-3,4.278831184E-2,1.048616320E-1,1.133561752E-1
5.229840250E0,-1.906445622E-2,3.338389099E-2,1.069189161E-1,1.136203868E-1
5.239801250E0,-2.928859740E-2,2.165213414E-2,1.095376015E-1,1.154344965E-1
5.249763250E0,-4.170966148E-2,1.340016071E-2,1.124953106E-1,1.207247078E-1
5.259725250E0,-5.095208064E-2,1.033103652E-2,1.188884974E-1,1.297586977E-1
5.269686250E0,-5.665923655E-2,1.772050932E-2,1.214113086E-1,1.351480351E-1
5.279648250E0,-6.020347774E-2,2.876967564E-2,1.204533651E-1,1.376995503E-1
5.289609250E0,-5.481643602E-2,2.829589881E-2,1.230313107E-1,1.376306760E-1
5.299571250E0,-4.622624815E-2,2.589868940E-2,1.171441227E-1,1.285704228E-1
5.309533250E0,-3.388249874E-2,3.061088733E-2,1.051266044E-1,1.146152394E-1
5.319494250E0,-1.581648923E-2,3.225016221E-2,9.609715641E-2,1.025909244E-1
5.329456250E0,-5.680765491E-3,3.556979075E-2,8.526208997E-2,9.255865760E-2
5.339418250E0,-3.515109420E-3,3.574294224E-2,7.777808607E-2,8.566997483E-2
5.349379250E0,-6.816363893E-3,3.220706433E-2,7.242779434E-2,7.955842634E-2
5.359341250E0,-1.678342745E-2,3.399308026E-2,7.486909628E-2,8.392016754E-2
5.369302250E0,-3.326785937E-2,3.485913947E-2,6.987726688E-2,8.488075459E-2
5.379264250E0,-4.543875158E-2,3.993381560E-2,6.991402805E-2,9.245193936E-2
5.389226250E0,-5.153658986E-2,4.532911628E-2,6.383136660E-2,9.372935634E-2
5.399187250E0,-5.716437846E-2,5.175558478E-2,6.412191689E-2,1.002897151E-1
5.409149250E0,-5.917213857E-2,5.818019807E-2,5.965819210E-2,1.022026287E-1
5.419111250E0,-5.741612241E-2,5.642483756E-2,5.839078128E-2,9.944775887E-2
5.429072250E0,-4.938136414E-2,4.994376749E-2,6.449688226E-2,9.535589576E-2
5.439034250E0,-4.201032594E-2,4.491211101E-2,6.905062497E-2,9.246596136E-2
5.448995250E0,-2.967962250E-2,3.290951252E-2,7.288157940E-2,8.529736586E-2
5.458957250E0,-1.680281013E-2,2.532037161E-2,7.467707992E-2,8.062333354E-2
5.468919250E0,-6.541917101E-3,2.065344900E-2,7.445816696E-2,7.754598804E-2
5.478880250E0,2.955432865E-4,1.308709476E-2,7.800921053E-2,7.909991354E-2
5.488842250E0,4.880174994E-3,9.241489694E-3,7.727577537E-2,7.797927096E-2
5.498803250E0,-2.385913394E-3,1.078382321E-2,8.665810525E-2,8.735909015E-2
5.508765250E0,-5.455206614E-3,1.949262619E-2,9.079958498E-2,9.302841710E-2
5.518727250E0,-1.110258047E-2,2.280049026E-2,9.448647499E-2,9.783058625E-2
5.528688250E0,-1.261498965E-2,1.359953452E-2,9.053061903E-2,9.241146187E-2
5.538650250E0,-9.498115629E-3,5.774102174E-3,8.139598370E-2,8.215144928E-2
5.548612250E0,-5.805109628E-3,-3.565603867E-3,7.155586779E-2,7.187944800E-2
5.558573250E0,-5.480232183E-3,-9.708039463E-3,6.080522388E-2,6.181872068E-2
5.568535250E0,-6.241896190E-3,-8.541574702E-3,5.074752867E-2,5.183851303E-2
5.578496250E0,-7.906009443E-3,-2.329049166E-3,4.436416551E-2,4.512326049E-2
5.588458250E0,-1.250528917E-2,2.814579988E-3,3.178578988E-2,3.427302957E-2
5.598420250E0,-1.404510718E-2,1.065887231E-2,2.341948822E-2,2.931465543E-2
5.608381250E0,-1.117981225E-2,1.706190966E-2,1.007518545E-2,2.275096317E-2
5.618343250E0,-1.242224034E-2,1.772506163E-2,-3.196398728E-3,2.187936995E-2
5.628304250E0,-1.143367495E-2,9.966207668E-3,-1.501337718E-2,2.134140840E-2
5.638266250E0,-1.076263376E-2,8.976504207E-3,-2.718669549E-2,3.058640751E-2
5.648228250E0,-1.282551885E-2,1.394649595E-2,-4.007479548E-2,4.432818422E-2
5.658189250E0,-1.200471073E-2,1.345853228E-2,-4.534917325E-2,4.880361344E-2
5.668151250E0,-1.364841312E-2,1.372271776E-2,-4.782378674E-2,5.159173133E-2
5.678113250E0,-1.311753131E-2,1.533758640E-2,-4.843074828E-2,5.246759537E-2
5.688074250E0,-1.111669838E-2,1.986016519E-2,-4.987977445E-2,5.482699193E-2
5.698036250E0,-7.515775971E-3,2.075772360E-2,-4.687891155E-2,5.181700808E-2
5.707997250E0,-3.502924461E-3,2.293086238E-2,-4.698650539E-2,5.240063566E-2
5.717959250E0,4.275890067E-3,2.775721252E-2,-4.224687070E-2,5.073011104E-2
5.727921250E0,1.269680541E-2,3.525747359E-2,-4.056641459E-2,5.522619220E-2
5.737882250E0,2.602501772E-2,3.822421283E-2,-4.406819865E-2,6.387799407E-2
5.747844250E0,3.509254754E-2,3.612989932E-2,-4.818384722E-2,6.970322554E-2
5.757805250E0,4.045106843E-2,3.598127514E-2,-5.377435684E-2,7.630611084E-2
5.767767250E0,4.327907786E-2,3.489629924E-2,-5.683353171E-2,7.950396599E-2
5.777729250E0,4.125000164E-2,3.195491433E-2,-6.428400427E-2,8.279560610E-2
5.787690250E0,3.947686777E-2,3.001746163E-2,-6.917889416E-2,8.511868472E-2
5.797652250E0,3.062347136E-2,2.336587943E-2,-7.028116286E-2,8.014488862E-2
5.807614250E0,2.722394653E-2,1.812717505E-2,-7.531533390E-2,8.211051857E-2
5.817575250E0,1.181895938E-2,1.927850768E-2,-7.501895726E-2,7.835299999E-2
5.827537250E0,3.432664555E-3,2.448019385E-2,-7.122075558E-2,7.538871999E-2
5.837498250E0,-4.217695445E-3,1.590706781E-2,-6.932856143E-2,7.125498713E-2
5.847460250E0,-3.728472628E-3,7.570041344E-3,-6.595832855E-2,6.649592573E-2
5.857422250E0,-2.756985836E-3,-9.026608896E-4,-6.613382697E-2,6.619742319E-2
5.867383250E0,5.857274868E-3,-6.743505597E-3,-6.432234496E-2,6.493956111E-2
5.877345250E0,1.754977182E-2,-1.016898453E-2,-6.527230889E-2,6.835113053E-2
5.887307250E0,2.818670310E-2,-9.252058342E-3,-6.276707351E-2,6.942475302E-2
5.897267625E0,3.702877462E-2,-9.599479847E-3,-5.942239612E-2,7.067037091E-2
